resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
MEPU-PU-KAME-KADX_KATOMEVO,双组分环氧胺固化底漆，快干型，高干基厚涂层,Material,General,升,52.51,52.51,52.51,52.51,1,CNY,33.65,0.6409,1,1,建筑工程,建筑结构和设备防腐保护,金属结构和工艺管道的防腐保护,采用改性环氧醇酸树脂涂料对工艺管道进行防腐保护
MEPU-SA-KADX-KALI_KAKAKALI,用于改善丙烯酸、乙烯基和防污涂层流平性的溶剂,Material,General,升,60.26,60.26,60.26,60.26,1,CNY,2.42,0.0402,1,1,建筑工程,建筑结构和设备防腐保护,金属结构和工艺管道的防腐保护,采用改性环氧醇酸树脂涂料对工艺管道进行防腐保护
MEPU-PU-KAME-MESA_KAKAKAME,基于惰性多聚合物基质的高分子单组分底漆，用于防止绝缘层下的腐蚀,Material,General,升,1913.75,1913.75,1913.75,1913.75,1,CNY,1539.49,0.8044,1,1,建筑工程,建筑结构和设备防腐保护,金属结构和工艺管道的防腐保护,采用改性环氧醇酸树脂涂料对工艺管道进行防腐保护
MEPU-PU-KAME-RIME_KARIMERI,双组分防腐蚀酚醛环氧底漆，具有高干残留物和高耐受性，可抵抗各种化学品和溶剂的影响,Material,General,升,63.55,63.55,63.55,63.55,1,CNY,39.75,0.6254,1,1,建筑工程,建筑结构和设备防腐保护,金属结构和工艺管道的防腐保护,采用改性环氧醇酸树脂涂料对工艺管道进行防腐保护
MEPU-PU-KAME-KADX_KATOMELI,双组分耐磨环氧底漆，聚胺固化面层，高干基残留物,Material,General,升,52.49,52.49,52.49,52.49,1,CNY,28.77,0.5481,1,1,建筑工程,建筑结构和设备防腐保护,金属结构和工艺管道的防腐保护,采用改性环氧醇酸树脂涂料对工艺管道进行防腐保护
RITO-ME-KARI-KATO_MEKASAKA,不锈钢支撑环，壁厚3毫米，长度150毫米，外径300毫米,Material,General,件,2079.95,2079.95,2079.95,2079.95,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKAPUDX,不锈钢支撑环，壁厚2毫米，长度150毫米，外径230毫米,Material,General,件,1887.37,1887.37,1887.37,1887.37,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKAPUVO,不锈钢支撑环，壁厚2毫米，长度140毫米，外径184毫米,Material,General,件,1713.79,1713.79,1713.79,1713.79,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKAPULI,不锈钢支撑环，壁厚3毫米，长度150毫米，外径150毫米,Material,General,件,1338.87,1338.87,1338.87,1338.87,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKASARI,不锈钢支撑环，壁厚2毫米，长度150毫米，外径368毫米,Material,General,件,462.75,462.75,462.75,462.75,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKASAME,不锈钢支撑环，壁厚2毫米，长度150毫米，外径322毫米,Material,General,件,2272.67,2272.67,2272.67,2272.67,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
MEPU-RI-KANE-KAVO_KAKAMEME,基于聚合物硅酸盐粘合剂的干性底漆混合物，用于矿物硅酸盐化双组分混合物,Material,General,千克,30.42,30.42,30.42,30.42,1,CNY,49.56,1.6291,1,1,建筑工程,建筑结构和设备防腐保护,各类工程,采用聚合物硅酸盐防护剂保护混凝土结构的污水井表面
DXME-MEDX-KASA_KAKATO,电力：消耗量 7.26 千瓦·时/马力·时,Electricity,Electricity,机器运行时间,4.88,4.88,4.88,4.88,1,CNY,29.26,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKATO,局部或中间排水泵，产能 200 立方米/小时,Equipment,General,台时,10.0,10.0,10.0,10.0,1,CNY,60.02,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKARI,电力：消耗量 4.62 千瓦·时/马力·时,Electricity,Electricity,机器运行时间,3.1,3.1,3.1,3.1,1,CNY,18.62,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKARI,局部或中间排水泵，流量100立方米/小时,Equipment,General,台时,7.16,7.16,7.16,7.16,1,CNY,42.97,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAME,电力：消耗量4.29千瓦时/马力小时,Electricity,Electricity,机器运行时间,2.88,2.88,2.88,2.88,1,CNY,17.29,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAME,局部或中间排水泵，流量50立方米/小时,Equipment,General,台时,5.7,5.7,5.7,5.7,1,CNY,34.2,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAMEKA,电力：消耗量 14.85 千瓦·小时/机器小时,Electricity,Electricity,机器运行时间,9.98,9.98,9.98,9.98,1,CNY,59.86,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAMEKA,小直径隧道中央排水泵，在80米扬程下，流量为100立方米/小时,Equipment,General,台时,17.08,17.08,17.08,17.08,1,CNY,102.47,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKADX,电力：消耗量 82.5 千瓦·小时/机器小时,Electricity,Electricity,机器运行时间,55.43,55.43,55.43,55.43,1,CNY,332.56,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKADX,除小直径隧道外，所有隧道中央排水泵，在190米扬程下，流量为250立方米/小时,Equipment,General,台时,103.01,103.01,103.01,103.01,1,CNY,618.09,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAVO,电力：消耗量52.8千瓦时/机器小时,Electricity,Electricity,机器运行时间,35.47,35.47,35.47,35.47,1,CNY,212.84,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAVO,除小直径隧道外，所有隧道中央排水泵，在75米扬程下，流量为250立方米/小时,Equipment,General,台时,65.62,65.62,65.62,65.62,1,CNY,393.7,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKALI,电力：消耗量52.8千瓦时/机器小时,Electricity,Electricity,机器运行时间,35.47,35.47,35.47,35.47,1,CNY,212.84,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
MEPU-RI-KANE-KADX_KAKAKAME,沥青树脂固化剂,Material,General,吨,11650.57,11650.57,11650.57,11650.57,1,CNY,5.59,0.0005,1,1,建筑工程,屋顶,屋顶,采用双层涂层沥青胶进行屋顶施工
KAME-LI-MESA-MEPU_MEKAPUVO,镀锌钢自攻屋顶螺钉，六角头带垫圈，钻头尖端，直径4.8毫米，长度80毫米,Material,General,100个,30.16,30.16,30.16,30.16,1,CNY,24.43,0.81,1,1,建筑工程,屋顶,屋顶,在预制梁上安装金属瓦屋顶
MEME-ME-KATO-KANE_KAKAKAME,防腐处理刨光板，自然湿度，长度4-6米，宽度150毫米，厚度40毫米，II级,Material,General,立方米,3202.53,3202.53,3202.53,3202.53,1,CNY,4707.71,1.47,1,1,建筑工程,屋顶,屋顶,各类金属瓦屋顶的施工
MEME-ME-KATO-KAME_KAKAMEME,浸渍边材木条，长度1-3米，宽度40-75毫米，厚度22-32毫米，I级,Material,General,立方米,3904.8,3904.8,3904.8,3904.8,1,CNY,1796.21,0.46,1,1,建筑工程,屋顶,屋顶,各类金属瓦屋顶的施工
KAME-LI-MESA-MEPU_KAMEKAME,自攻钢螺钉，六角头，带压紧垫圈、橡胶垫片、钻头尖端，直径4.8毫米，长度25毫米,Material,General,100个,15.02,15.02,15.02,15.02,1,CNY,151.41,10.08,1,1,建筑工程,屋顶,屋顶,各类金属瓦屋顶的施工
KAME-LI-MESA-KANE_KAKADXRI,镀锌钢丝钉，直径4毫米，长度100毫米,Material,General,吨,21807.13,21807.13,21807.13,21807.13,1,CNY,244.24,0.0112,1,1,建筑工程,屋顶,屋顶,各类金属瓦屋顶的施工
KAME-LI-MEME-KALI_KARIKADX,用于焊接耐热钢的焊条 TML-3U，直径 5 毫米,Material,General,千克,26.87,26.87,26.87,26.87,1,CNY,96.74,3.6,1,1,维修与施工工作,室外工程管网,采用非开挖技术改造和维修室外供水管网,用不锈钢套管衬里管道内表面
KAME-RI-KATO-KARI_KAKAKASA,用于涂覆地下钢管外部表面的沥青聚合物底漆（底涂剂），用量0.1千克/平方米,Material,General,吨,19166.96,19166.96,19166.96,19166.96,1,CNY,162535.82,8.48,1,1,维修与施工工作,室外工程管网,采用非开挖技术改造和维修室外供水管网,用不锈钢套管衬里管道内表面
RITO-TO-KANE-KASA_KAKARIME,未镀锌焊接钢制水气管道无螺纹普通管，公称直径20毫米，壁厚2.8毫米,Material,General,米,12.8,12.8,12.8,12.8,1,CNY,77.67,6.07,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,在居民楼外墙铺设燃气管道（无需居民搬迁）
MEVO-SA-KAVO-MEDX_KAKAMESA,橡胶截止球，直径1200毫米,Material,General,件,5399.58,5399.58,5399.58,5399.58,1,CNY,10799.16,2.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,用气体吹扫管道
MEVO-SA-KAVO-MEDX_KAKAMEPU,橡胶截止球，直径1000毫米,Material,General,件,4590.52,4590.52,4590.52,4590.52,1,CNY,9181.05,2.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,用气体吹扫管道
MEVO-SA-KAVO-MEDX_KAKAMETO,橡胶截止球，直径900毫米,Material,General,件,3888.0,3888.0,3888.0,3888.0,1,CNY,7776.01,2.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,用气体吹扫管道
RITO-ME-KARI-KATO_MEKASAPU,不锈钢支撑环，壁厚3毫米，长度150毫米，外径460毫米,Material,General,件,1601.55,1601.55,1601.55,1601.55,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
RITO-ME-KARI-KATO_MEKASATO,不锈钢支撑环，壁厚3毫米，长度150毫米，外径414毫米,Material,General,件,848.36,848.36,848.36,848.36,1,CNY,0.0,0.0,1,1,维修与施工工作,室外工程管网,室外工程管网改造与维修,通过在管道中拉伸压缩聚乙烯管的方法修复压力管道
DXME-MEDX-MEKA_KAKAPU,电力消耗：810千瓦时/台·小时,Electricity,Electricity,机器运行时间,544.19,544.19,544.19,544.19,1,CNY,2862.44,5.26,1,1,建筑工程,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,水力机械化法土方工程
DXME-MEDX-MEKA_KAKAPU,固定式电动泵站和挖泥机，流量140立方米/小时，泵站扬程90米，挖泥机扬程37-52米,Equipment,General,台时,626.13,626.13,626.13,626.13,1,CNY,3293.42,5.26,1,1,建筑工程,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,水力机械化法土方工程
DXME-KATO-KADX_KAKARI,矿井井架零层与接收平台之间的楼层升降机，载重能力5吨,Equipment,General,台时,92.44,92.44,92.44,92.44,1,CNY,630.46,6.82,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-KADX_KAKAPU,斜坡道施工时的提升,Equipment,General,台时,271.09,271.09,271.09,271.09,1,CNY,1626.56,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-KADX_KAKATO,电力消耗：110.67千瓦时/机械小时,Electricity,Electricity,机器运行时间,74.35,74.35,74.35,74.35,1,CNY,446.1,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
KAME-RI-KATO-KAVO_KAKAKAME,焦油（半焦油）,Material,General,吨,2409.11,2409.11,2409.11,2409.11,1,CNY,332.46,0.138,1,1,建筑工程,屋顶,屋顶,找平砂浆的施工
DXME-RIME-RIRI_TORIME,电力消耗：1.72千瓦时/机器小时,Electricity,Electricity,机器运行时间,1.15,1.15,1.15,1.15,1,CNY,0.21,0.18,1,1,建筑工程,屋顶,屋顶,屋面保温
DXME-RIME-RIRI_TORIME,用于松散和运输纤维状和颗粒状隔热隔音材料的松散吹送装置，产能高达1100千克/小时,Equipment,General,台时,8.35,8.35,8.35,8.35,1,CNY,1.5,0.18,1,1,建筑工程,屋顶,屋顶,屋面保温
MEPU-RI-KARI-MERI_KALIMEME,金属结构防火用膨胀型水性防火涂料,Material,General,吨,36674.62,36674.62,36674.62,36674.62,1,CNY,22004.77,0.6,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂装已打底的金属表面
MEPU-SA-KADX-KALI_KAKATONE,溶剂R-60,Material,General,吨,34075.97,34075.97,34075.97,34075.97,1,CNY,238.53,0.007,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂装已打底的金属表面
MEPU-PU-KAPU-METO_KARIMEKA,由溶解在甲醛-苯酚树脂和聚乙烯醇树脂中的颜料悬浮液与有机溶剂混合而成的搪瓷,Material,General,吨,32473.69,32473.69,32473.69,32473.69,1,CNY,746.89,0.023,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂装已打底的金属表面
MEPU-PU-KAPU-KADX_KAKARILI,搪瓷KhV-1120,Material,General,吨,38700.46,38700.46,38700.46,38700.46,1,CNY,1006.21,0.026,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂装已打底的金属表面
MEPU-PU-KAPU-KAVO_KAKAKANE,PF-133 搪瓷,Material,General,吨,19934.26,19934.26,19934.26,19934.26,1,CNY,179.41,0.009,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂刷已打底的混凝土和抹灰表面
RITO-TO-KATO-KAME_KAKAMELI,耐腐蚀钢热轧无缝钢管，牌号12Kh18N10T，外径159毫米，壁厚6.0毫米,Material,General,米,1736.42,1736.42,1736.42,1736.42,1,CNY,1736.42,1.0,1,1,维修与施工工作,室外工程管网,采用非开挖技术改造和维修室外供水管网,用不锈钢套管衬里管道内表面
MEPU-RI-KAME-KANE_KAKAKASA,乳胶防腐弹性涂层组合物,Material,General,千克,56.26,56.26,56.26,56.26,1,CNY,365.66,6.5,1,1,建筑工程,建筑结构和设备防腐保护,橡胶涂层（用片状橡胶和液体橡胶混合物覆盖）,溶液橡胶涂层
MEPU-RI-KAME-KANE_KAKAKAME,粘合剂组合物,Material,General,千克,15.63,15.63,15.63,15.63,1,CNY,6.25,0.4,1,1,建筑工程,建筑结构和设备防腐保护,橡胶涂层（用片状橡胶和液体橡胶混合物覆盖）,溶液橡胶涂层
MEPU-PU-KAME-RIKA_KAKAKAME,含锌防腐底漆，添加化学稳定橡胶改性剂,Material,General,吨,53650.61,53650.61,53650.61,53650.61,1,CNY,1073.01,0.02,1,1,建筑工程,建筑结构和设备防腐保护,涂料材料覆盖,涂装已打底的金属表面
MERI-RI-KATO-MEME_KAKARINE,T-13结构玻璃纤维布,Material,General,平方米,18.06,18.06,18.06,18.06,1,CNY,19.87,1.1,1,1,建筑工程,屋顶,屋顶,采用两层沥青聚合物沥青胶、玻璃纤维增强垫片及防晒涂层进行接缝施工
MERI-ME-KAME-KAPU_KAKAKAPU,PVC排水系统水槽，直径150毫米,Material,General,米,34.06,34.06,34.06,34.06,1,CNY,3031.04,89.0,1,1,建筑工程,屋顶,屋顶,PVC排水系统的安装
KAVO-RI-KARI-MENE_KAMEKARI,镀铜钢丝绳（绳索），PVC外壳，直径2毫米,Material,General,千克,69.6,69.6,69.6,69.6,1,CNY,63.34,0.91,1,1,建筑工程,屋顶,屋顶,安装防雪装置，设置屋顶融雪防冰系统
KAME-LI-KANE-KALI,镀锌钢冲孔带,Abstract Material,General,100 平方米,270.34,270.34,270.34,270.34,1,CNY,10.27,0.038,1,1,建筑工程,屋顶,屋顶,安装防雪装置，设置屋顶融雪防冰系统
DXME-MEDX-KASA_KAKASA,电力：消耗量36.3千瓦时/马力小时,Electricity,Electricity,机器运行时间,24.39,24.39,24.39,24.39,1,CNY,146.33,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKASA,中央排水泵（适用于除小直径隧道外的所有隧道），在200米扬程下流量为100立方米/小时,Equipment,General,台时,44.89,44.89,44.89,44.89,1,CNY,269.35,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAPU,电力：消耗量 14.85 千瓦·小时/机器小时,Electricity,Electricity,机器运行时间,9.98,9.98,9.98,9.98,1,CNY,59.86,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-MEDX-KASA_KAKAPU,中央排水泵（适用于除小直径隧道外的所有隧道），流量100立方米/小时，扬程70米,Equipment,General,台时,17.93,17.93,17.93,17.93,1,CNY,107.6,6.0,1,1,建筑工程,隧道和地铁,维护流程,退潮
DXME-KATO-MERI_KAKAME,电力：消耗量 1.32 千瓦·时/机器小时,Electricity,Electricity,机器运行时间,0.89,0.89,0.89,0.89,1,CNY,5.32,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-MERI_KAKAME,上推式矿车推车器，推车行程达30米,Equipment,General,台时,41.06,41.06,41.06,41.06,1,CNY,246.39,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-MERI_KAKARI,电力：消耗量 1.82 千瓦·时/机器小时,Electricity,Electricity,机器运行时间,1.22,1.22,1.22,1.22,1,CNY,7.32,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-MERI_KAKARI,下推式矿车推车机，推车行程达3.5米,Equipment,General,台时,24.06,24.06,24.06,24.06,1,CNY,144.35,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-MEDX_KATOME,电力：消耗量 2.86 千瓦·时/机器小时,Electricity,Electricity,机器运行时间,1.92,1.92,1.92,1.92,1,CNY,11.54,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-MEDX_KATOME,深井矿井木料滑道，载重量5吨,Equipment,General,台时,24.65,24.65,24.65,24.65,1,CNY,147.93,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-KADX_KAKAME,电力：消耗量 134.13 千瓦·时/马力·时,Electricity,Electricity,机器运行时间,90.11,90.11,90.11,90.11,1,CNY,540.68,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-KADX_KAKAME,矿井双笼式货运人运升降机，可在两个水平面工作，载重量2×3.5吨，钢丝绳静态张力63千牛,Equipment,General,台时,903.42,903.42,903.42,903.42,1,CNY,5420.53,6.0,1,1,建筑工程,隧道和地铁,维护流程,爬坡
DXME-KATO-KADX_KAKARI,电力：消耗量11.77千瓦时/机器小时,Electricity,Electricity,机器运行时间,7.9,7.9,7.9,7.9,1,CNY,53.91,6.82,1,1,建筑工程,隧道和地铁,维护流程,爬坡
RITO-SA-KAME-KAVO_KAKADXSA,电焊直缝和螺旋缝钢管，强度等级K38，外径1420毫米，壁厚16毫米,Material,General,米,7267.36,7267.36,7267.36,7267.36,1,CNY,9447.57,1.3,1,1,维修与施工工作,室外工程管网,采用非开挖技术对室外污水管网进行改造与维修,采用水泥砂浆涂层法修复供水管网钢管内表面
RITO-SA-KAME-KAVO_KAKAVOKA,电焊直缝和螺旋缝钢管，强度等级K38，外径1220毫米，壁厚14毫米,Material,General,米,5461.79,5461.79,5461.79,5461.79,1,CNY,7100.32,1.3,1,1,维修与施工工作,室外工程管网,采用非开挖技术对室外污水管网进行改造与维修,采用水泥砂浆涂层法修复供水管网钢管内表面
